지역,시,구,동,방,화장실,주방,거실,전용 면적,건물 유형,엘리베이터,주차 여부,임대료(1주),관리비용,청소비용,보증금,계약일수,총일수,예약률
서울특별시,송파구,잠실동,, 1, 1, 0, 0,2,고시원,없음,불가능,"105,000",0,"30,000","100,000",2,102,0.02
경상북도,경주시,동천동,, 2, 1, 1, 1,13,연립빌라,없음,무료주차(선착순),"300,000","30,000","30,000","330,000",29,102,0.284
인천광역시,서구,백석동,, 2, 1, 1, 1,18,아파트,있음,무료주차(선착순),"1,000,000","50,000","50,000","330,000",0,102,0
서울특별시,마포구,노고산동,, 1, 1, 0, 0,2,고시원,없음,유료주차,"155,000",0,"30,000","100,000",0,102,0
경기도,안산시,단원구,선부동, 3, 1, 1, 1,14,연립빌라,있음,무료주차(선착순),"200,000","60,000","100,000","330,000",14,102,0.137
경기도,성남시,분당구,서현동, 2, 1, 1, 1,18,아파트,없음,무료주차(여유),"460,000","50,000","100,000","330,000",0,102,0
경기도,수원시,영통구,원천동, 1, 1, 1, 0,7,오피스텔,있음,무료주차(여유),"280,000","80,000","100,000","330,000",82,102,0.804
대전광역시,중구,대흥동,, 1, 1, 1, 0,6,상가주택,있음,무료주차(선착순),"180,000","20,000","50,000","330,000",4,102,0.039
경기도,수원시,팔달구,고등동, 2, 1, 1, 1,15,오피스텔,있음,무료주차(여유),"360,000","80,000","50,000","330,000",27,102,0.265
부산광역시,기장군,일광읍,, 1, 1, 1, 1,9,오피스텔,있음,무료주차(여유),"420,000","50,000",0,"330,000",2,102,0.02
서울특별시,중랑구,신내동,, 2, 1, 1, 1,13,오피스텔,있음,무료주차(여유),"450,000","70,000","30,000","330,000",21,102,0.206
서울특별시,구로구,고척동,, 2, 1, 1, 1,9,연립빌라,있음,무료주차(여유),"200,000","70,000","100,000","330,000",64,102,0.627
충청북도,청주시,상당구,용암동, 1, 1, 1, 0,5,원룸건물,없음,무료주차(여유),"130,000","50,000","50,000","330,000",0,102,0
서울특별시,강남구,삼성동,, 2, 1, 1, 1,16,복층아파트,있음,유료주차,"1,100,000","60,000","100,000","330,000",13,102,0.127
강원특별자치도,고성군,죽왕면,, 2, 1, 1, 1,25,단독주택,없음,무료주차(여유),"300,000","100,000",0,"330,000",21,102,0.206
서울특별시,서초구,서초동,, 1, 1, 1, 1,10,복층오피스텔,있음,유료주차,"360,000","50,000","35,000","330,000",52,102,0.51
서울특별시,강서구,화곡동,, 2, 1, 1, 0,9,단독주택,없음,불가능,"230,000","20,000",0,"330,000",0,102,0
전북특별자치도,전주시,덕진구,, 1, 1, 1, 0,10,복층오피스텔,있음,무료주차(선착순),"190,000","50,000","20,000","330,000",0,102,0
서울특별시,관악구,신림동,, 1, 1, 0, 0,7,오피스텔,있음,불가능,"190,000","80,000","30,000","330,000",0,102,0
서울특별시,강서구,화곡동,, 2, 1, 1, 1,9,아파트,있음,무료주차(선착순),"230,000","70,000","100,000","330,000",0,102,0
서울특별시,강남구,수서동,, 1, 1, 0, 1,11,오피스텔,있음,유료주차,"420,000","70,000","100,000","330,000",98,102,0.961
충청북도,청주시,흥덕구,강서동, 1, 1, 0, 0,13,아파트,있음,무료주차(여유),"190,000","60,000","20,000","330,000",71,102,0.696
서울특별시,마포구,신공덕동,, 1, 1, 1, 0,5,오피스텔,있음,불가능,"360,000","60,000","50,000","330,000",46,102,0.451
서울특별시,동대문구,이문동,, 2, 1, 1, 1,15,단독주택,없음,무료주차(선착순),"550,000","70,000","100,000","330,000",0,102,0
부산광역시,해운대구,중동,, 1, 1, 1, 0,11,오피스텔,있음,무료주차(선착순),"290,000","40,000",0,"330,000",19,102,0.186
제주특별자치도,서귀포시,동홍동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(선착순),"200,000","50,000","30,000","330,000",30,102,0.294
대전광역시,서구,도마동,, 1, 1, 1, 0,4,원룸건물,없음,무료주차(선착순),"60,000","35,000","5,000","330,000",0,102,0
서울특별시,관악구,신림동,, 1, 1, 1, 0,7,원룸건물,없음,불가능,"150,000","25,000","70,000","330,000",56,102,0.549
인천광역시,연수구,연수동,, 1, 1, 1, 0,4,오피스텔,있음,불가능,"130,000","50,000","30,000","330,000",0,102,0
경기도,안산시,단원구,성곡동, 1, 1, 0, 0,7,오피스텔,있음,유료주차,"139,000","64,000",0,"330,000",0,102,0
광주광역시,동구,금남로4가,, 2, 2, 1, 1,22,오피스텔,있음,유료주차,"330,000","70,000","80,000","330,000",7,102,0.069
세종특별자치시,조치원읍,평리,, 1, 1, 1, 1,12,원룸건물,없음,무료주차(여유),"300,000","25,000","50,000","330,000",59,102,0.578
전북특별자치도,전주시,덕진구,금암동, 1, 1, 1, 1,5,원룸건물,없음,유료주차,"150,000",0,0,"330,000",63,102,0.618
부산광역시,수영구,수영동,, 2, 1, 1, 1,25,아파트,없음,무료주차(선착순),"230,000","70,000","50,000","330,000",35,102,0.343
경기도,수원시,영통구,원천동, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"330,000","50,000","30,000","330,000",0,102,0
서울특별시,송파구,잠실동,, 1, 1, 0, 0,3,고시원,없음,유료주차,"150,000",0,0,"100,000",9,102,0.088
서울특별시,서대문구,홍은동,, 2, 1, 1, 1,15,아파트,있음,불가능,"500,000",0,0,"330,000",6,102,0.059
서울특별시,강동구,천호동,, 2, 1, 1, 0,12,상가주택,없음,무료주차(선착순),"350,000","70,000","50,000","330,000",54,102,0.529
서울특별시,강동구,명일동,, 1, 0, 0, 0,2,고시원,없음,무료주차(선착순),"126,000",0,0,"100,000",26,102,0.255
제주특별자치도,서귀포시,법환동,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"140,000","30,000","70,000","330,000",27,102,0.265
서울특별시,성북구,석관동,, 1, 1, 0, 0,6,단독주택,없음,불가능,"200,000","25,000","10,000","330,000",69,102,0.676
경기도,수원시,팔달구,인계동, 1, 1, 0, 0,6,원룸건물,있음,무료주차(선착순),"210,000","50,000","20,000","330,000",0,102,0
경상남도,거제시,일운면,, 3, 2, 1, 1,34,아파트,있음,무료주차(여유),"350,000","30,000",0,"330,000",9,102,0.088
경기도,화성시,송산동,, 1, 1, 1, 1,15,원룸건물,없음,무료주차(여유),"180,000","90,000","120,000","330,000",0,102,0
경기도,용인시,기흥구,마북동, 2, 2, 1, 1,25,아파트,있음,유료주차,"500,000","70,000","70,000","330,000",99,102,0.971
서울특별시,강서구,화곡동,, 3, 1, 1, 1,10,연립빌라,있음,무료주차(선착순),"260,000","60,000","100,000","330,000",7,102,0.069
서울특별시,성동구,성수동2가,, 3, 1, 1, 1,24,단독주택,없음,무료주차(선착순),"260,000","10,000",0,"330,000",27,102,0.265
경기도,이천시,장호원읍,, 2, 1, 1, 1,15,오피스텔,있음,무료주차(여유),"220,000","100,000","200,000","330,000",2,102,0.02
서울특별시,동대문구,청량리동,, 1, 1, 0, 0,4,모텔여관,없음,무료주차(선착순),"300,000","10,000",0,"330,000",0,102,0
서울특별시,강서구,화곡동,, 2, 1, 1, 1,10,연립빌라,있음,무료주차(선착순),"230,000","60,000","100,000","330,000",20,102,0.196
서울특별시,강서구,화곡동,, 2, 1, 1, 1,10,연립빌라,있음,무료주차(선착순),"230,000","60,000","100,000","330,000",17,102,0.167
인천광역시,계양구,귤현동,, 3, 1, 1, 1,15,연립빌라,없음,무료주차(여유),"150,000","60,000","100,000","330,000",20,102,0.196
서울특별시,영등포구,당산동5가,, 2, 1, 1, 0,10,아파트,있음,무료주차(여유),"650,000","90,000","70,000","330,000",18,102,0.176
인천광역시,서구,마전동,, 1, 1, 0, 1,8,오피스텔,있음,불가능,"300,000",0,"30,000","330,000",0,102,0
경기도,수원시,권선구,고색동, 2, 1, 1, 1,30,단독주택,없음,무료주차(여유),"250,000","80,000","150,000","330,000",12,102,0.118
서울특별시,관악구,신림동,, 1, 1, 0, 0,5,원룸건물,없음,유료주차,"70,000","40,000","70,000","330,000",0,102,0
경상북도,영덕군,강구면,, 2, 1, 1, 1,15,단독주택,없음,무료주차(여유),"300,000",0,0,"330,000",0,102,0
경기도,용인시,수지구,죽전동, 2, 1, 1, 1,23,아파트,있음,무료주차(여유),"840,000","30,000","20,000","330,000",0,102,0
서울특별시,동대문구,신설동,, 1, 0, 0, 0,1,고시원,없음,불가능,"94,000","10,000",0,"100,000",0,102,0
경기도,고양시,덕양구,도내동, 1, 1, 1, 1,10,아파트,있음,무료주차(여유),"470,000","20,000",0,"330,000",15,102,0.147
서울특별시,서초구,방배동,, 2, 1, 1, 1,11,연립빌라,없음,불가능,"390,000","20,000",0,"330,000",14,102,0.137
서울특별시,노원구,하계동,, 1, 1, 1, 1,14,아파트,있음,무료주차(선착순),"350,000","50,000","30,000","330,000",29,102,0.284
인천광역시,서구,청라동,, 1, 1, 1, 1,7,복층오피스텔,있음,무료주차(여유),"320,000","50,000","50,000","330,000",25,102,0.245
경기도,안산시,단원구,성곡동, 1, 1, 0, 0,7,오피스텔,있음,유료주차,"139,000","64,000",0,"330,000",26,102,0.255
인천광역시,남동구,구월동,, 2, 1, 1, 1,11,연립빌라,없음,불가능,"350,000","50,000","50,000","330,000",31,102,0.304
서울특별시,은평구,수색동,, 3, 2, 1, 1,18,아파트,있음,무료주차(여유),"840,000","50,000","50,000","330,000",8,102,0.078
울산광역시,중구,우정동,, 1, 1, 1, 0,12,아파트,없음,무료주차(여유),"178,000","30,000","30,000","330,000",24,102,0.235
경상북도,경산시,압량읍,, 1, 1, 1, 1,8,원룸건물,없음,무료주차(여유),"100,000","60,000","50,000","330,000",0,102,0
서울특별시,성북구,석관동,, 1, 1, 0, 1,11,상가주택,없음,불가능,"500,000","50,000","40,000","330,000",27,102,0.265
대전광역시,서구,둔산동,, 1, 1, 1, 0,12,복층오피스텔,있음,불가능,"380,000","50,000","70,000","330,000",0,102,0
충청북도,청주시,상당구,용암동, 1, 1, 1, 0,7,원룸건물,없음,무료주차(여유),"175,000","50,000","20,000","330,000",31,102,0.304
대전광역시,유성구,원내동,, 1, 1, 1, 1,10,원룸건물,있음,무료주차(여유),"190,000",0,"10,000","330,000",18,102,0.176
충청북도,청주시,상당구,용암동, 1, 1, 0, 0,14,오피스텔,있음,무료주차(선착순),"220,000","60,000",0,"330,000",0,102,0
강원특별자치도,강릉시,연곡면,, 1, 1, 1, 1,12,아파트,있음,무료주차(여유),"370,000","50,000",0,"330,000",40,102,0.392
서울특별시,영등포구,양평동3가,, 1, 1, 1, 1,10,복층오피스텔,있음,불가능,"260,000","10,000","30,000","330,000",46,102,0.451
경기도,성남시,분당구,대장동, 2, 1, 1, 1,16,오피스텔,있음,무료주차(여유),"550,000","70,000","70,000","330,000",66,102,0.647
경상남도,남해군,미조면,, 1, 1, 0, 0,8,펜션,없음,무료주차(여유),"150,000","30,000",0,"330,000",71,102,0.696
경기도,안성시,공도읍,, 2, 1, 1, 0,12,아파트,있음,무료주차(여유),"170,000","50,000","30,000","330,000",83,102,0.814
강원특별자치도,원주시,지정면,, 3, 3, 1, 2,62,복층단독주택,없음,무료주차(여유),"898,710","50,000",0,"330,000",62,102,0.608
서울특별시,강남구,삼성동,, 1, 1, 1, 1,12,오피스텔,있음,유료주차,"990,000","85,000","85,000","330,000",0,102,0
강원특별자치도,속초시,조양동,, 1, 1, 0, 0,8,오피스텔,있음,무료주차(선착순),"350,000","50,000","50,000","330,000",0,102,0
서울특별시,강남구,개포동,, 1, 0, 0, 0,2,고시원,없음,불가능,"105,000",0,0,"100,000",0,102,0
서울특별시,중구,을지로3가,, 1, 1, 0, 0,3,고시원,있음,불가능,"130,000","30,000","20,000","100,000",27,102,0.265
강원특별자치도,속초시,조양동,, 3, 2, 1, 1,25,아파트,있음,무료주차(여유),"750,000","50,000","50,000","330,000",9,102,0.088
부산광역시,기장군,일광읍,, 1, 1, 1, 1,10,오피스텔,있음,무료주차(여유),"385,000","50,000","30,000","330,000",40,102,0.392
서울특별시,관악구,봉천동,, 1, 0, 0, 0,2,고시원,없음,불가능,"100,000",0,"20,000","100,000",8,102,0.078
대구광역시,달서구,본동,, 3, 2, 1, 1,35,아파트,있음,무료주차(여유),"700,000","70,000","100,000","330,000",13,102,0.127
경기도,안산시,단원구,성곡동, 1, 1, 1, 1,7,복층오피스텔,있음,무료주차(여유),"180,000","55,000","200,000","330,000",41,102,0.402
서울특별시,동대문구,장안동,, 1, 0, 0, 0,2,고시원,없음,불가능,"80,000",0,"50,000","100,000",0,102,0
광주광역시,동구,지산동,, 1, 1, 0, 0,2,고시원,없음,불가능,"100,000",0,0,"100,000",0,102,0
전북특별자치도,전주시,덕진구,, 2, 1, 1, 1,15,단독주택,없음,무료주차(여유),"350,000","100,000","50,000","330,000",5,102,0.049
경상남도,김해시,진영읍,, 1, 1, 0, 0,5,쉐어하우스,있음,무료주차(선착순),"95,000","25,000","10,000","330,000",0,102,0
강원특별자치도,원주시,태장동,, 1, 1, 1, 1,15,아파트,있음,무료주차(여유),"300,000","40,000","50,000","330,000",1,102,0.01
경기도,성남시,수정구,신흥동, 1, 1, 0, 0,7,게스트하우스,있음,유료주차,"200,000","50,000","30,000","330,000",0,102,0
부산광역시,수영구,광안동,, 1, 1, 1, 1,10,오피스텔,있음,유료주차,"600,000","50,000","30,000","330,000",3,102,0.029
서울특별시,강서구,공항동,, 1, 1, 1, 1,10,원룸건물,없음,유료주차,"250,000","30,000","80,000","330,000",22,102,0.216
충청북도,청주시,청원구,, 1, 1, 1, 0,6,단독주택,없음,무료주차(여유),"153,000",0,0,"330,000",16,102,0.157
서울특별시,서대문구,창천동,, 1, 1, 0, 0,2,고시원,있음,불가능,"200,000",0,"30,000","100,000",0,102,0
전라남도,나주시,빛가람동,, 1, 1, 1, 1,17,아파트,있음,무료주차(선착순),"350,000",0,0,"330,000",3,102,0.029
서울특별시,강남구,삼성동,, 1, 1, 0, 0,3,고시원,없음,유료주차,"150,000",0,"30,000","100,000",0,102,0
서울특별시,강동구,둔촌동,, 1, 1, 0, 0,6,오피스텔,있음,유료주차,"260,000","100,000","80,000","330,000",9,102,0.088
서울특별시,관악구,신림동,, 1, 1, 0, 0,2,고시원,없음,불가능,"130,000",0,"20,000","100,000",46,102,0.451
경기도,성남시,분당구,서현동, 1, 1, 1, 1,19,복층오피스텔,있음,무료주차(여유),"480,000","120,000","70,000","330,000",63,102,0.618
서울특별시,강동구,고덕동,, 3, 2, 1, 1,20,연립빌라,있음,무료주차(여유),"690,000","85,000","90,000","330,000",27,102,0.265
경기도,평택시,세교동,, 3, 1, 1, 1,18,아파트,있음,무료주차(여유),"299,000","50,000","30,000","330,000",0,102,0
서울특별시,송파구,방이동,, 2, 1, 1, 1,13,오피스텔,있음,유료주차,"460,000","100,000","150,000","330,000",27,102,0.265
서울특별시,강남구,개포동,, 1, 1, 1, 1,10,오피스텔,있음,유료주차,"450,000","100,000","60,000","330,000",51,102,0.5
서울특별시,성북구,장위동,, 2, 1, 1, 1,13,연립빌라,있음,무료주차(여유),"450,000","5,000","60,000","330,000",46,102,0.451
서울특별시,성북구,장위동,, 2, 1, 1, 1,13,연립빌라,있음,무료주차(여유),"450,000","5,000","60,000","330,000",53,102,0.52
서울특별시,성북구,장위동,, 2, 1, 1, 1,13,연립빌라,있음,무료주차(여유),"450,000","5,000","60,000","330,000",14,102,0.137
대전광역시,대덕구,신탄진동,, 3, 1, 1, 1,17,연립빌라,없음,불가능,"290,000","60,000","100,000","330,000",0,102,0
경기도,군포시,산본동,, 2, 1, 1, 0,10,단독주택,없음,무료주차(선착순),"420,000","25,000",0,"330,000",25,102,0.245
서울특별시,도봉구,도봉동,, 1, 1, 1, 1,10,연립빌라,있음,무료주차(여유),"280,000","50,000","100,000","330,000",69,102,0.676
서울특별시,종로구,인의동,, 1, 0, 0, 0,2,고시원,있음,불가능,"100,000",0,0,"100,000",0,102,0
부산광역시,수영구,수영동,, 1, 0, 0, 0,3,고시원,없음,불가능,"80,000",0,"10,000","100,000",5,102,0.049
서울특별시,강서구,화곡동,, 3, 2, 1, 1,9,연립빌라,있음,무료주차(선착순),"250,000","60,000","100,000","330,000",0,102,0
제주특별자치도,서귀포시,서귀동,, 1, 1, 1, 0,14,오피스텔,있음,무료주차(선착순),"189,000","20,000","50,000","330,000",0,102,0
서울특별시,종로구,삼청동,, 2, 1, 1, 1,20,단독주택,없음,불가능,"1,200,000","100,000","40,000","330,000",0,102,0
대구광역시,달서구,상인동,, 1, 1, 1, 1,12,원룸건물,없음,불가능,"160,000","30,000","30,000","330,000",2,102,0.02
경기도,안산시,단원구,성곡동, 2, 1, 1, 1,9,오피스텔,있음,무료주차(선착순),"150,000","150,000","200,000","330,000",14,102,0.137
서울특별시,광진구,중곡동,, 3, 2, 1, 1,17,연립빌라,있음,무료주차(여유),"880,000","50,000","50,000","330,000",0,102,0
서울특별시,용산구,한강로2가,, 1, 1, 1, 0,10,오피스텔,있음,불가능,"300,000","100,000","50,000","330,000",96,102,0.941
제주특별자치도,제주시,삼양이동,, 2, 1, 1, 1,15,연립빌라,없음,무료주차(여유),"270,000","17,500","100,000","330,000",30,102,0.294
경기도,파주시,탄현면,, 1, 1, 1, 0,6,원룸건물,있음,무료주차(선착순),"129,000","30,000","30,000","330,000",0,102,0
서울특별시,관악구,신림동,, 2, 1, 1, 0,13,연립빌라,없음,불가능,"250,000","50,000","30,000","330,000",0,102,0
